Defective,LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL
0,67,18,14,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,81
0,67,18,14,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,81
0,67,18,14,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,81
0,67,18,14,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,81
1,67,18,14,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,81
1,67,18,14,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,81
0,67,18,14,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,81
0,67,18,14,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,81
0,67,18,15,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,82
0,67,18,15,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,82
0,67,18,14,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,81
0,67,18,14,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,81
1,67,18,14,27,1,1,1,31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,99,139,29,26,81
0,67,18,15,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,82
0,67,18,14,27,1,1,1,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,99,139,27,26,81
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,19,9,13,4,5,3,1,29.26,19.96,11654.07,0.19,109,0.05,647.45,583.97,51,58,23,18,32
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,19,9,13,4,5,3,1,29.26,19.96,11654.07,0.19,109,0.05,647.45,583.97,51,58,23,18,32
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,20,11,14,4,6,3,1,26.76,22.02,12978.67,0.2,110,0.05,721.04,589.33,51,59,22,19,34
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,7,1,0,3,1,1,1,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,11,18,7,7,7
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,1,1,1,0,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,4,3,4,0,2,1,1,8.76,10.0,875.69,0.03,23,0.1,48.65,87.57,8,15,4,10,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
0,7,3,1,0,2,1,1,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,7,11,3,7,8
1,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
1,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,14,1,5,6,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,34,46,20,10,19
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,6,5,5,0,3,1,1,13.67,11.43,1786.01,0.05,40,0.09,99.22,156.28,20,20,7,8,11
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,3,1,0,9,1,1,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3
0,4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,7,13,4,8,4
0,4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,71.7,7,13,4,8,4
0,4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,13,22,10,11,4
0,4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,13,22,10,11,4
0,8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,19,33,12,13,8
0,8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,19,33,12,13,8
0,54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,80,104,22,22,55
0,54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,80,104,22,22,55
0,0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,0
0,0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,0
0,23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,33,47,14,17,23
0,23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,33,47,14,17,23
0,0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,0
0,0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,0
0,19,5,0,3,3,3,1,20.96,10.5,2310.82,0.07,48,0.1,128.38,220.08,21,27,12,12,19
0,19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,20,26,11,12,19
0,12,3,0,2,2,2,1,16.67,8.56,1220.22,0.05,33,0.12,67.79,142.62,14,19,9,11,12
0,12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,13,18,8,11,12
0,12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,28,35,11,13,12
0,12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,288.85,28,35,11,13,12
0,4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,4,5,3,4,4
0,4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,4,5,3,4,4
0,13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,11,18,7,9,13
0,13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,116.0,11,18,7,9,13
0,13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,12,19,8,10,13
0,13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,12,19,8,10,13
0,4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,10,11,6,8,4
0,4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,10,11,6,8,4
0,0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0
0,0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,5,9,3,9,0
0,0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,5,8,4,8,0
0,0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0
0,0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,5,9,3,9,0
0,0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,5,8,4,8,0
0,6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,87.57,10,13,7,7,6
0,6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,87.57,10,13,7,7,6
0,0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,16,29,7,14,11
0,11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,16,29,7,14,11
0,3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,6,9,6,8,3
0,3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,6,9,6,8,3
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0
0,2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,2
0,2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,2
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,0
0,0,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0
0,1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1
0,1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1
0,0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0
